epoch,cohen_kappa,loss,lr,val_cohen_kappa,val_loss
0,0.450972318649292,1.5899425745010376,0.0003,0.4874110817909241,2.003993511199951
1,0.5798404216766357,1.427045464515686,0.0003,0.5276045203208923,1.5154386758804321
2,0.621968686580658,1.3492931127548218,0.0003,0.4919520616531372,1.565975308418274
3,0.7133104801177979,1.1641887426376343,9e-05,0.619428277015686,1.500240445137024
4,0.7828382253646851,1.0171020030975342,9e-05,0.5595604181289673,3.5195648670196533
5,0.8839410543441772,0.7509889006614685,2.7e-05,0.5738840103149414,2.50408673286438
6,0.9342085123062134,0.5810267925262451,8.1e-06,0.6119928956031799,2.3314926624298096
7,0.9485052227973938,0.5184871554374695,2.43e-06,0.6009811162948608,2.843672037124634
